"№","203"
"$","91"
"€","46"
"₽","32"
"¥","27"
"фунтов стерлингов","25"
"денежная единица","18"
"%","15"
"°","14"
"денежных единиц","6"
"₴","5"
"градусов цельсия","2"
"фунт стерлингов","2"
"градусах цельсия","1"
"§","1"
"денежной единице","1"
"денежные единицы","1"
"денежной единицы","1"
